shape,19620,40
Row,Col,Val
1390,0,1.4804694980757839427e-05
1392,0,1.8160309524200306177e-05
1394,0,1.8561419687885709123e-05
1396,0,9.6932069464348914913e-06
1398,0,1.0533292340940003464e-05
1400,0,1.0955931649963336852e-05
1402,0,1.1071164734383131804e-05
1404,0,1.636293711678168608e-05
1406,0,2.0652614181848701535e-05
1408,0,9.6644352667293393955e-06
1410,0,1.5818753934952883302e-05
1412,0,8.5134995512534378232e-06
1414,0,1.3070468760369752557e-05
1440,0,3.9009549149790889163e-06
1442,0,3.7459831819525073862e-11
1444,0,4.295520166951919647e-06
1446,0,4.7281345150370844194e-06
1448,0,1.0285194725969584784e-07
1818,0,1.1054503007937979933e-05
1820,0,1.226534203449266308e-05
1822,0,1.5533974075145875939e-05
1824,0,1.5345711423728500771e-05
1826,0,1.8093025491731173731e-05
1828,0,1.6017427477016694796e-05
1830,0,1.2618397837370282842e-05
1832,0,1.3773554702589246032e-05
1834,0,1.7946849332334057587e-05
1836,0,9.7371634966546390057e-06
1838,0,8.983923732478066857e-06
1840,0,1.5006183985535062486e-05
1842,0,2.8140180629594640301e-05
1844,0,1.228402111454116742e-05
1846,0,1.8647232208594938897e-05
1848,0,1.2540727196027939413e-05
1850,0,2.0737226631663842585e-05
1852,0,2.0127657013248672176e-05
1854,0,8.9819270049485105105e-06
1856,0,1.7736916420217903692e-05
1858,0,1.6318676944419406181e-05
1860,0,1.1743062378755592313e-05
1862,0,9.1937524899805082835e-06
1864,0,1.98996585921536763e-05
1866,0,1.2227268852854436757e-05
1868,0,1.8066012365584751924e-05
1870,0,8.4332421162816324084e-06
1872,0,1.2942403515650317274e-05
1874,0,2.1742149262332578948e-05
1876,0,7.5620684710717492655e-06
1878,0,1.2280425106204577513e-05
1880,0,1.1365299011646952078e-05
1882,0,1.5974784460317671117e-05
1884,0,1.5591625760012309287e-05
1886,0,1.0990391942585115581e-05
1888,0,1.8389769841514405505e-05
1890,0,1.246425007547193678e-05
1892,0,1.9631023769848969155e-05
1894,0,2.0881932210781033491e-05
1896,0,9.2015830921081705462e-06
1898,0,1.5089940664253925502e-05
1900,0,1.2654889597668293765e-05
1902,0,1.5609562772379854116e-05
1904,0,7.7009657111122050414e-06
1906,0,1.24152808642728526e-05
1908,0,9.8514913003860494838e-06
1910,0,1.8266093539990607442e-05
1912,0,1.0402588532049340992e-05
1914,0,1.3413311129832035382e-05
1916,0,1.6144258209736127616e-05
1918,0,1.9124524806562087685e-05
1920,0,1.1526315524704377417e-05
1922,0,1.0577724742780709137e-05
1968,0,4.1139612205182057099e-06
1970,0,1.0821473632999423625e-06
1972,0,2.2731246880881097709e-08
2900,0,2.2137687374230778333e-05
2902,0,7.1418345299327960511e-06
2952,0,1.905129504912543559e-05
2954,0,9.1902184234515466255e-06
2956,0,1.3110137472559850279e-05
2958,0,1.3697484204542922305e-05
2960,0,1.5706989738657108221e-05
2962,0,7.2722757120015930679e-06
2964,0,1.0623288512506838513e-05
2970,0,7.3713681850555224646e-09
2972,0,3.7961739494841776015e-06
3088,0,1.7940995138065790517e-05
3090,0,1.9532286574229677177e-05
3092,0,1.1844323447064777978e-05
3094,0,1.0942690712719597309e-05
3096,0,9.2763155270990102291e-06
3098,0,1.4721799407260189343e-05
3100,0,2.094338695337694627e-05
3106,0,5.8823207154728055992e-06
3108,0,7.7270450322433631215e-07
3224,0,1.8541186401381228927e-05
3226,0,1.2600438736014540593e-05
3228,0,1.0892782140547774654e-05
3230,0,1.1874426273255431349e-05
3232,0,1.6539495777549936172e-05
3234,0,1.7920850755683933366e-05
3236,0,1.1161320383934926283e-05
3238,0,1.268443420933882414e-05
3240,0,1.009414898605963798e-05
3242,0,1.3810277307086137844e-05
3244,0,1.0404433733363065574e-05
3246,0,1.3301325035217064364e-05
3248,0,1.0885221029299750064e-05
3250,0,7.7803994727432805877e-06
3252,0,1.2511065477212696299e-05
3254,0,9.001984714652262577e-06
3256,0,1.1090184135962595215e-05
3258,0,1.8927459263306987372e-05
3260,0,1.2227450169152397538e-05
3262,0,1.2446679200582324692e-05
3264,0,1.2462107454782283858e-05
3282,0,1.3519451024375997196e-06
3634,0,1.5246801211728679278e-05
3636,0,2.5775361575209998743e-05
3638,0,4.2217811125182038047e-06
3640,0,1.5808596136886706379e-05
3648,0,7.1245436302282900059e-06
3718,0,1.9034822443963170957e-05
3720,0,1.091175756699380077e-05
3722,0,1.1950227533436420368e-05
3724,0,2.0080479248040054028e-05
3726,0,1.1677283105060014832e-05
3728,0,1.0537274244761417457e-05
3730,0,1.3843554258874153024e-05
3732,0,1.3602313148178653678e-05
3734,0,1.4762782467399113834e-05
3736,0,1.1812761742287882072e-05
3738,0,1.836030928723575946e-05
3740,0,1.027375016471550891e-05
3742,0,1.2836592166030363389e-05
3744,0,1.4078854646165866007e-05
3746,0,2.0104031597585685461e-05
3748,0,1.1663057248712245558e-05
3764,0,1.8349024615760723284e-06
4020,0,1.6272765107160369624e-05
4022,0,9.4127645011242552699e-06
4024,0,1.4191408394243488876e-05
4026,0,1.5098257455576775515e-05
4028,0,1.7960002311710153704e-05
4030,0,1.6236577886685422598e-05
4032,0,1.1173879858225321205e-05
4034,0,1.4734962093260561716e-05
4042,0,4.5767211490553096718e-06
4044,0,2.9355196422743473541e-05
4046,0,1.1754880486419464733e-05
4048,0,8.5490306859421793563e-06
4050,0,6.2534301815128609016e-06
4052,0,1.1909647166745046439e-05
4066,0,3.0277305207798594308e-14
4068,0,3.566055109239793059e-06
4140,0,1.6992801312410220447e-05
4142,0,1.8514345729799398456e-06
4144,0,1.186383528034955858e-07
4274,0,7.8164314101394720673e-06
4276,0,9.7095801686170662769e-06
4278,0,1.0170611482873126238e-05
4280,0,9.2329770471983054581e-06
4282,0,1.1154490490695916034e-05
4284,0,1.2249089869446392031e-05
4286,0,9.4921559201383286534e-06
4288,0,1.4772301828186206921e-05
4290,0,1.0883462313612660672e-05
4292,0,1.4121542497794454775e-05
4294,0,7.8983835675950523432e-06
4296,0,9.3390813379042310029e-06
4298,0,1.271779913640500442e-05
4300,0,9.4604613524171009194e-06
4302,0,7.2792844594635086838e-06
4304,0,1.6281846497921605849e-05
4306,0,1.3423420399047681259e-05
4308,0,9.4569461384169048603e-06
4310,0,1.3390640899741449002e-05
4312,0,1.880550452653443236e-05
4314,0,1.6666861783542926523e-05
4316,0,3.3721270937394858066e-06
4318,0,1.3375873213456174933e-05
4320,0,1.4571775177087450254e-05
4322,0,1.903945035448095346e-05
4324,0,1.5729665890485436354e-05
4326,0,1.3573711156210887036e-05
4328,0,1.1049661620448806722e-05
4330,0,1.3499679024538242678e-05
4332,0,1.7486624007054664913e-05
4334,0,8.2333900940402684554e-06
4336,0,7.9674012107533478109e-06
4338,0,9.6608730757473972706e-06
4340,0,9.7756876615949426888e-06
4342,0,1.6796814147715003829e-05
4344,0,1.0909809349280540764e-05
4346,0,1.1926553919199783417e-05
4348,0,1.0002206741426272215e-05
4350,0,2.1065396676770999199e-05
4352,0,9.5826878994768177193e-06
4354,0,6.7158100158457875408e-06
4356,0,1.4865638029393257293e-05
4358,0,1.1927643946963183941e-05
4360,0,1.1886796839502365421e-05
4426,0,3.8327827081384657955e-08
4428,0,2.1234281425517804357e-08
5168,0,5.9143783424269758279e-06
5202,0,1.8212879624354032167e-05
5232,0,6.700273656461715731e-08
1,1,6.6776743425959263509e-07
3,1,8.4365958054315890848e-07
5,1,7.2336906516458718901e-06
7,1,7.7281571189554832925e-06
11,1,1.0593338704849704144e-06
61,1,8.014600939265640979e-06
63,1,7.7423233610057792093e-06
65,1,1.0597580256943585738e-05
67,1,1.1664187200420277638e-05
69,1,1.174902830924876147e-05
71,1,1.1525466249551937558e-05
73,1,1.6456877145679799351e-05
81,1,3.0652121216912599096e-06
85,1,2.7504115604551773681e-09
87,1,3.980660690215147407e-06
89,1,1.0837311144907869941e-11
203,1,2.6266041789452189847e-06
205,1,4.1386428320584291895e-06
207,1,8.9075855118357704992e-06
209,1,8.2597389076858651125e-06
211,1,7.2352585601907116076e-06
213,1,1.1122268654714273465e-05
215,1,1.4905337991215666975e-05
223,1,2.9406325198001701817e-06
225,1,6.2300319494671755823e-10
229,1,5.9396654760723694184e-06
231,1,6.4088621520696074609e-08
233,1,1.4410561610344106469e-10
345,1,1.2969782116172296485e-05
347,1,1.0128837503552225353e-05
349,1,1.5729158645188838283e-05
351,1,1.782494976322593206e-05
353,1,1.6972504979041634296e-05
355,1,1.3114250261548431647e-05
357,1,1.1252758912203086417e-05
359,1,1.742185006817533385e-05
361,1,1.355311349876740543e-05
363,1,1.034156221907028814e-05
365,1,1.3583717926780103027e-05
367,1,1.3592185925121543874e-05
369,1,1.1831659062548971888e-05
371,1,1.4487107434969924123e-05
373,1,1.6727723062206830161e-05
375,1,6.5219548125438073981e-06
377,1,1.7171266693958558828e-05
379,1,1.1192286785209580726e-05
381,1,1.5872775948877603517e-05
407,1,1.8450871458663738658e-06
409,1,7.2237370668965693984e-10
411,1,2.5321732471808883973e-10
413,1,1.6215385590386040169e-06
415,1,4.8197772837205764615e-09
779,1,1.7161243331694369094e-06
781,1,2.4952698977377428533e-06
783,1,1.3801366450726695575e-05
785,1,8.2662817351924521079e-06
787,1,1.0113191641734084139e-05
789,1,8.3676443569822402731e-06
791,1,7.2552256944515954449e-06
799,1,5.2045535793595235183e-06
803,1,4.806987990670639336e-07
805,1,1.0671406269949440704e-06
807,1,7.2479155731695448097e-06
809,1,4.0974268250572557687e-07
939,1,9.9234502883986137341e-06
941,1,9.4337308814937351767e-06
943,1,1.0334815749283268979e-05
945,1,1.4186167916454842179e-05
947,1,1.4642445127747525733e-05
949,1,1.2100344078964526601e-05
951,1,1.2141551838121112083e-05
953,1,1.3202902678378632215e-05
955,1,1.3530826200618317398e-05
957,1,1.2100142025456365121e-05
959,1,1.4040297688861613074e-05
961,1,1.3015697642511631066e-05
963,1,1.3252864442302566273e-05
965,1,1.8454391728250700929e-05
967,1,1.6594483677911301653e-05
969,1,9.3369390949608556038e-06
971,1,1.9251690561198114875e-05
973,1,1.5507048720548970155e-05
975,1,9.2495268012142479221e-06
1001,1,2.5958859735590559758e-06
1003,1,8.8285285502906450733e-08
1005,1,2.5779458628891529811e-06
1007,1,4.5438962270040426724e-06
1009,1,2.731418974870502768e-06
1011,1,3.7105065076679026138e-09
1379,1,6.1868960783867590219e-06
1381,1,5.0612420195744695916e-06
1383,1,8.8443646802668130126e-06
1385,1,1.4765126869698432289e-05
1387,1,1.4997101716498114488e-05
1389,1,1.671902021841046264e-05
1391,1,1.4804694980757839427e-05
1393,1,1.8160309524200306177e-05
1395,1,1.8561419687885709123e-05
1397,1,9.6932069464348914913e-06
1399,1,1.0533292340940003464e-05
1401,1,1.0955931649963336852e-05
1403,1,1.1071164734383131804e-05
1405,1,1.636293711678168608e-05
1407,1,2.0652614181848701535e-05
1409,1,9.6644352667293393955e-06
1411,1,1.5818753934952883302e-05
1413,1,8.5134995512534378232e-06
1415,1,1.3070468760369752557e-05
1441,1,3.9009549149790889163e-06
1443,1,3.7459831819525073862e-11
1445,1,4.295520166951919647e-06
1447,1,4.7281345150370844194e-06
1449,1,1.0285194725969584784e-07
1819,1,1.1054503007937979933e-05
1821,1,1.226534203449266308e-05
1823,1,1.5533974075145875939e-05
1825,1,1.5345711423728500771e-05
1827,1,1.8093025491731173731e-05
1829,1,1.6017427477016694796e-05
1831,1,1.2618397837370282842e-05
1833,1,1.3773554702589246032e-05
1835,1,1.7946849332334057587e-05
1837,1,9.7371634966546390057e-06
1839,1,8.983923732478066857e-06
1841,1,1.5006183985535062486e-05
1843,1,2.8140180629594640301e-05
1845,1,1.228402111454116742e-05
1847,1,1.8647232208594938897e-05
1849,1,1.2540727196027939413e-05
1851,1,2.0737226631663842585e-05
1853,1,2.0127657013248672176e-05
1855,1,8.9819270049485105105e-06
1857,1,1.7736916420217903692e-05
1859,1,1.6318676944419406181e-05
1861,1,1.1743062378755592313e-05
1863,1,9.1937524899805082835e-06
1865,1,1.98996585921536763e-05
1867,1,1.2227268852854436757e-05
1869,1,1.8066012365584751924e-05
1871,1,8.4332421162816324084e-06
1873,1,1.2942403515650317274e-05
1875,1,2.1742149262332578948e-05
1877,1,7.5620684710717492655e-06
1879,1,1.2280425106204577513e-05
1881,1,1.1365299011646952078e-05
1883,1,1.5974784460317671117e-05
1885,1,1.5591625760012309287e-05
1887,1,1.0990391942585115581e-05
1889,1,1.8389769841514405505e-05
1891,1,1.246425007547193678e-05
1893,1,1.9631023769848969155e-05
1895,1,2.0881932210781033491e-05
1897,1,9.2015830921081705462e-06
1899,1,1.5089940664253925502e-05
1901,1,1.2654889597668293765e-05
1903,1,1.5609562772379854116e-05
1905,1,7.7009657111122050414e-06
1907,1,1.24152808642728526e-05
1909,1,9.8514913003860494838e-06
1911,1,1.8266093539990607442e-05
1913,1,1.0402588532049340992e-05
1915,1,1.3413311129832035382e-05
1917,1,1.6144258209736127616e-05
1919,1,1.9124524806562087685e-05
1921,1,1.1526315524704377417e-05
1923,1,1.0577724742780709137e-05
1969,1,4.1139612205182057099e-06
1971,1,1.0821473632999423625e-06
1973,1,2.2731246880881097709e-08
2901,1,2.2137687374230778333e-05
2903,1,7.1418345299327960511e-06
2953,1,1.905129504912543559e-05
2955,1,9.1902184234515466255e-06
2957,1,1.3110137472559850279e-05
2959,1,1.3697484204542922305e-05
2961,1,1.5706989738657108221e-05
2963,1,7.2722757120015930679e-06
2965,1,1.0623288512506838513e-05
2971,1,7.3713681850555224646e-09
2973,1,3.7961739494841776015e-06
3089,1,1.7940995138065790517e-05
3091,1,1.9532286574229677177e-05
3093,1,1.1844323447064777978e-05
3095,1,1.0942690712719597309e-05
3097,1,9.2763155270990102291e-06
3099,1,1.4721799407260189343e-05
3101,1,2.094338695337694627e-05
3107,1,5.8823207154728055992e-06
3109,1,7.7270450322433631215e-07
3225,1,1.8541186401381228927e-05
3227,1,1.2600438736014540593e-05
3229,1,1.0892782140547774654e-05
3231,1,1.1874426273255431349e-05
3233,1,1.6539495777549936172e-05
3235,1,1.7920850755683933366e-05
3237,1,1.1161320383934926283e-05
3239,1,1.268443420933882414e-05
3241,1,1.009414898605963798e-05
3243,1,1.3810277307086137844e-05
3245,1,1.0404433733363065574e-05
3247,1,1.3301325035217064364e-05
3249,1,1.0885221029299750064e-05
3251,1,7.7803994727432805877e-06
3253,1,1.2511065477212696299e-05
3255,1,9.001984714652262577e-06
3257,1,1.1090184135962595215e-05
3259,1,1.8927459263306987372e-05
3261,1,1.2227450169152397538e-05
3263,1,1.2446679200582324692e-05
3265,1,1.2462107454782283858e-05
3283,1,1.3519451024375997196e-06
3635,1,1.5246801211728679278e-05
3637,1,2.5775361575209998743e-05
3639,1,4.2217811125182038047e-06
3641,1,1.5808596136886706379e-05
3649,1,7.1245436302282900059e-06
3719,1,1.9034822443963170957e-05
3721,1,1.091175756699380077e-05
3723,1,1.1950227533436420368e-05
3725,1,2.0080479248040054028e-05
3727,1,1.1677283105060014832e-05
3729,1,1.0537274244761417457e-05
3731,1,1.3843554258874153024e-05
3733,1,1.3602313148178653678e-05
3735,1,1.4762782467399113834e-05
3737,1,1.1812761742287882072e-05
3739,1,1.836030928723575946e-05
3741,1,1.027375016471550891e-05
3743,1,1.2836592166030363389e-05
3745,1,1.4078854646165866007e-05
3747,1,2.0104031597585685461e-05
3749,1,1.1663057248712245558e-05
3765,1,1.8349024615760723284e-06
4021,1,1.6272765107160369624e-05
4023,1,9.4127645011242552699e-06
4025,1,1.4191408394243488876e-05
4027,1,1.5098257455576775515e-05
4029,1,1.7960002311710153704e-05
4031,1,1.6236577886685422598e-05
4033,1,1.1173879858225321205e-05
4035,1,1.4734962093260561716e-05
4043,1,4.5767211490553096718e-06
4045,1,2.9355196422743473541e-05
4047,1,1.1754880486419464733e-05
4049,1,8.5490306859421793563e-06
4051,1,6.2534301815128609016e-06
4053,1,1.1909647166745046439e-05
4067,1,3.0277305207798594308e-14
4069,1,3.566055109239793059e-06
4141,1,1.6992801312410220447e-05
4143,1,1.8514345729799398456e-06
4145,1,1.186383528034955858e-07
4275,1,7.8164314101394720673e-06
4277,1,9.7095801686170662769e-06
4279,1,1.0170611482873126238e-05
4281,1,9.2329770471983054581e-06
4283,1,1.1154490490695916034e-05
4285,1,1.2249089869446392031e-05
4287,1,9.4921559201383286534e-06
4289,1,1.4772301828186206921e-05
4291,1,1.0883462313612660672e-05
4293,1,1.4121542497794454775e-05
4295,1,7.8983835675950523432e-06
4297,1,9.3390813379042310029e-06
4299,1,1.271779913640500442e-05
4301,1,9.4604613524171009194e-06
4303,1,7.2792844594635086838e-06
4305,1,1.6281846497921605849e-05
4307,1,1.3423420399047681259e-05
4309,1,9.4569461384169048603e-06
4311,1,1.3390640899741449002e-05
4313,1,1.880550452653443236e-05
4315,1,1.6666861783542926523e-05
4317,1,3.3721270937394858066e-06
4319,1,1.3375873213456174933e-05
4321,1,1.4571775177087450254e-05
4323,1,1.903945035448095346e-05
4325,1,1.5729665890485436354e-05
4327,1,1.3573711156210887036e-05
4329,1,1.1049661620448806722e-05
4331,1,1.3499679024538242678e-05
4333,1,1.7486624007054664913e-05
4335,1,8.2333900940402684554e-06
4337,1,7.9674012107533478109e-06
4339,1,9.6608730757473972706e-06
4341,1,9.7756876615949426888e-06
4343,1,1.6796814147715003829e-05
4345,1,1.0909809349280540764e-05
4347,1,1.1926553919199783417e-05
4349,1,1.0002206741426272215e-05
4351,1,2.1065396676770999199e-05
4353,1,9.5826878994768177193e-06
4355,1,6.7158100158457875408e-06
4357,1,1.4865638029393257293e-05
4359,1,1.1927643946963183941e-05
4361,1,1.1886796839502365421e-05
4427,1,3.8327827081384657955e-08
4429,1,2.1234281425517804357e-08
5169,1,5.9143783424269758279e-06
5203,1,1.8212879624354032167e-05
5233,1,6.700273656461715731e-08
0,2,3.3388371712979621167e-07
2,2,1.6873191610863173934e-06
4,2,7.2336906516458718901e-06
6,2,1.4039177327867439457e-05
8,2,5.4412185126766936857e-07
10,2,1.6019298338882112596e-05
60,2,8.014600939265640979e-06
62,2,7.7423233610057792093e-06
64,2,1.0597580256943585738e-05
66,2,1.1664187200420277638e-05
68,2,1.174902830924876147e-05
70,2,1.1525466249551937558e-05
72,2,1.6456877145679799351e-05
74,2,2.1930086690239962845e-05
76,2,9.6258867684930984237e-06
78,2,2.0927838556060846903e-05
80,2,9.579853079713644855e-06
82,2,1.666672637369345897e-05
84,2,1.1331208334107005655e-05
86,2,1.7085243526623152867e-05
88,2,1.3504194904447580216e-05
90,2,6.7153617458221324466e-06
202,2,2.6266041789452189847e-06
204,2,4.1386428320584291895e-06
206,2,8.9075855118357704992e-06
208,2,8.2597389076858651125e-06
210,2,7.2352585601907116076e-06
212,2,1.1122268654714273465e-05
214,2,1.4905337991215666975e-05
216,2,2.4311882288852347468e-05
218,2,5.4248837556732598813e-06
220,2,2.3103975441075967373e-05
222,2,1.0616921527229575362e-05
224,2,1.1929848444382042859e-05
226,2,1.6884697027941681898e-05
228,2,1.5915187341634026426e-05
230,2,1.3912409381487961309e-05
232,2,6.8188900742281138536e-06
344,2,1.2969782116172296485e-05
346,2,1.0128837503552225353e-05
348,2,1.5729158645188838283e-05
350,2,1.782494976322593206e-05
352,2,1.6972504979041634296e-05
354,2,1.3114250261548431647e-05
356,2,1.1252758912203086417e-05
358,2,1.742185006817533385e-05
360,2,1.355311349876740543e-05
362,2,1.034156221907028814e-05
364,2,1.3583717926780103027e-05
366,2,1.3592185925121543874e-05
368,2,1.1831659062548971888e-05
370,2,1.4487107434969924123e-05
372,2,1.6727723062206830161e-05
374,2,6.5219548125438073981e-06
376,2,1.7171266693958558828e-05
378,2,1.1192286785209580726e-05
380,2,1.5872775948877603517e-05
382,2,9.7250709981935380325e-06
384,2,1.5812985766042375661e-05
386,2,6.9409002819321576091e-06
388,2,6.5778719510911226947e-06
390,2,1.1778226461920091557e-05
392,2,1.0404707349454301004e-05
394,2,1.3776394142424564323e-05
396,2,2.3752100376746915e-05
398,2,1.3480014227607037752e-05
400,2,6.2914296813134140592e-06
402,2,1.4325373302031092909e-05
404,2,1.3965263485050236186e-05
406,2,7.7253460005980183531e-06
408,2,1.5409598478579913917e-05
410,2,7.8836925468708289274e-06
412,2,1.8435789052391678459e-05
414,2,1.455825507168585294e-05
416,2,7.7192826423799479265e-06
418,2,1.6191627973943107499e-05
420,2,1.6631701937995284969e-05
422,2,1.2278374872441824616e-05
424,2,1.8247828091659754339e-05
426,2,2.1238193107324143297e-05
428,2,1.0838690297288348588e-05
430,2,1.0252934653458060956e-05
778,2,1.7161243331694369094e-06
780,2,2.4952698977377428533e-06
782,2,1.3801366450726695575e-05
784,2,8.2662817351924521079e-06
786,2,1.0113191641734084139e-05
788,2,8.3676443569822402731e-06
790,2,7.2552256944515954449e-06
792,2,2.2976480215758479956e-05
794,2,1.0554606459800985223e-05
796,2,1.7732444603994444585e-05
798,2,1.0268574608454275244e-05
800,2,8.2220158609433860664e-06
802,2,1.1114842872201066519e-05
804,2,2.2804553274218383586e-06
806,2,1.0867921970558623763e-05
808,2,1.1993317561652170982e-05
938,2,9.9234502883986137341e-06
940,2,9.4337308814937351767e-06
942,2,1.0334815749283268979e-05
944,2,1.4186167916454842179e-05
946,2,1.4642445127747525733e-05
948,2,1.2100344078964526601e-05
950,2,1.2141551838121112083e-05
952,2,1.3202902678378632215e-05
954,2,1.3530826200618317398e-05
956,2,1.2100142025456365121e-05
958,2,1.4040297688861613074e-05
960,2,1.3015697642511631066e-05
962,2,1.3252864442302566273e-05
964,2,1.8454391728250700929e-05
966,2,1.6594483677911301653e-05
968,2,9.3369390949608556038e-06
970,2,1.9251690561198114875e-05
972,2,1.5507048720548970155e-05
974,2,9.2495268012142479221e-06
976,2,1.9220038908596500824e-05
978,2,1.1472695467103051766e-05
980,2,2.103169337732033829e-05
982,2,8.9279656117253386515e-06
984,2,9.6044506358302802036e-06
986,2,1.2499525576271634949e-05
988,2,1.0939529142348576165e-05
990,2,1.1519793272533769207e-05
992,2,1.1167376387814426423e-05
994,2,9.776646852234269661e-06
996,2,1.413220590885235128e-05
998,2,1.7345499654568788557e-05
1000,2,9.6724342064253110391e-06
1002,2,2.1045280124883324307e-05
1004,2,1.8277194393882072572e-05
1006,2,1.5616658220240449336e-05
1008,2,8.9472764946120917815e-06
1010,2,8.3862201309304845693e-06
1012,2,1.565188959195988998e-05
1014,2,1.5220574867070004737e-05
1016,2,7.5260372808728100109e-06
1018,2,1.477277150201220024e-05
1020,2,8.7821924017703597643e-06
1022,2,1.4538078102704486789e-05
1024,2,1.2855146798345907605e-05
1378,2,6.1868960783867590219e-06
1380,2,5.0612420195744695916e-06
1382,2,8.8443646802668130126e-06
1384,2,1.4765126869698432289e-05
1386,2,1.4997101716498114488e-05
1388,2,1.671902021841046264e-05
1390,2,1.4804694980757839427e-05
1392,2,1.8160309524200306177e-05
1394,2,1.8561419687885709123e-05
1396,2,9.6932069464348914913e-06
1398,2,1.0533292340940003464e-05
1400,2,1.0955931649963336852e-05
1402,2,1.1071164734383131804e-05
1404,2,1.636293711678168608e-05
1406,2,2.0652614181848701535e-05
1408,2,9.6644352667293393955e-06
1410,2,1.5818753934952883302e-05
1412,2,8.5134995512534378232e-06
1414,2,1.3070468760369752557e-05
1416,2,2.4468754623896350249e-05
1418,2,7.0806168910790925376e-06
1420,2,1.9022582818041483359e-05
1422,2,9.9850420515637913532e-06
1424,2,8.666014083304217881e-06
1426,2,1.6810242699169412937e-05
1428,2,1.3817218891834740437e-05
1430,2,9.4428747728516461104e-06
1432,2,9.2460621806460327742e-06
1434,2,1.5413892536753922804e-05
1436,2,1.2456781248125552787e-05
1438,2,1.9216122689789358639e-05
1440,2,1.0414922567470547373e-05
1442,2,1.4303769031533432717e-05
1444,2,1.6419090416549654099e-05
1446,2,1.4701737706987094478e-05
1448,2,9.5320784109887457975e-06
1450,2,6.0765785512284136501e-06
1452,2,1.1044424390791534758e-05
1454,2,7.3899940854574570933e-06
1456,2,1.0328694395518816143e-05
1458,2,1.3072231483377735116e-05
1460,2,1.1086535852939371078e-05
1462,2,9.0954469657579269765e-06
1464,2,9.0552499585625665583e-06
1818,2,1.1054503007937979933e-05
1820,2,1.273237857933783715e-05
1822,2,1.5690034202382131183e-05
1824,2,1.5345711423728500771e-05
1826,2,1.8093025491731173731e-05
1828,2,1.7206698943404168567e-05
1830,2,1.2659309385291683125e-05
1832,2,1.3773554702589246032e-05
